"ProjectName","RepositoryName","RepositoryId","AlertId","AlertType","Title","Severity","State","Tool","FirstDetectionDate","LastDetectionDate","IntroductionDate","GitRef","Confidence"
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","244","dependency","Arbitrary Code Execution in handlebars (GHSA-2cf5-4w76-r9qv)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","243","dependency","Regular Expression Denial of Service (ReDoS) in lodash (CVE-2020-28500)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","242","dependency","Regular Expression Denial of Service (ReDoS) in lodash (CVE-2020-28500)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","241","dependency","Prototype Pollution in minimist (CVE-2021-44906)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","240","dependency","Prototype Pollution in minimist (CVE-2021-44906)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","239","dependency","Prototype Pollution in minimist (CVE-2021-44906)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","238","dependency","Prototype Pollution in minimist (CVE-2021-44906)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","237","dependency","Prototype Pollution in minimist (CVE-2021-44906)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","236","dependency","Arbitrary File Overwrite in fstream (CVE-2019-13173)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","235","dependency","browserify-sign upper bound check issue in `dsaVerify` leads to a signature forgery attack (CVE-2023-46234)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","234","dependency","Moderate severity vulnerability that affects bootstrap and bootstrap-sass (CVE-2019-8331)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","233","dependency","Moderate severity vulnerability that affects bootstrap and bootstrap-sass (CVE-2019-8331)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","232","dependency","Moment.js vulnerable to Inefficient Regular Expression Complexity (CVE-2022-31129)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","231","dependency","Moment.js vulnerable to Inefficient Regular Expression Complexity (CVE-2022-31129)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","230","dependency","Regular Expression Denial of Service in browserslist (CVE-2021-23364)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","229","dependency","decode-uri-component vulnerable to Denial of Service (DoS) (CVE-2022-38900)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","228","dependency","Prototype Pollution in handlebars (CVE-2019-19919)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","227","dependency","Prototype Pollution in handlebars (CVE-2019-19919)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","226","dependency","Regular Expression Denial of Service (ReDoS) (CVE-2021-27290)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","225","dependency","global-modules-path Command Injection vulnerability (CVE-2022-21191)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","224","dependency","Elliptic's private key extraction in ECDSA upon signing a malformed input (e.g. a string) (GHSA-vjh7-7g9h-fjfh)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","223","dependency","Prototype Pollution in minimist (CVE-2020-7598)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","222","dependency","Prototype Pollution in minimist (CVE-2020-7598)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","221","dependency","Prototype Pollution in minimist (CVE-2020-7598)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","220","dependency","Prototype Pollution in minimist (CVE-2020-7598)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","219","dependency","Prototype Pollution in minimist (CVE-2020-7598)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","218","dependency","Signature Malleabillity in elliptic (CVE-2020-13822)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","217","dependency","Mongoose search injection vulnerability (CVE-2025-23061)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","216","dependency","Mongoose search injection vulnerability (CVE-2025-23061)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","215","dependency","Bootstrap Cross-Site Scripting (XSS) vulnerability (CVE-2024-6531)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","214","dependency","Bootstrap Cross-Site Scripting (XSS) vulnerability (CVE-2024-6531)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","213","dependency","Passport vulnerable to session regeneration when a users logs in or out (CVE-2022-25896)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","212","dependency","Passport vulnerable to session regeneration when a users logs in or out (CVE-2022-25896)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","211","dependency","Deserialization of Untrusted Data in bson (CVE-2020-7610)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","210","dependency","Deserialization of Untrusted Data in bson (CVE-2020-7610)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","209","dependency","Deserialization of Untrusted Data in bson (CVE-2020-7610)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","208","dependency","Deserialization of Untrusted Data in bson (CVE-2020-7610)","critical","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","207","dependency","Prototype Pollution in Ajv (CVE-2020-15366)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","206","dependency","Prototype Pollution in Ajv (CVE-2020-15366)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","205","dependency","brace-expansion Regular Expression Denial of Service vulnerability (CVE-2025-5889)","low","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","204","dependency","brace-expansion Regular Expression Denial of Service vulnerability (CVE-2025-5889)","low","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","203","dependency","brace-expansion Regular Expression Denial of Service vulnerability (CVE-2025-5889)","low","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","202","dependency","Express.js Open Redirect in malformed URLs (CVE-2024-29041)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","201","dependency","Express.js Open Redirect in malformed URLs (CVE-2024-29041)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","200","dependency","path-to-regexp contains a ReDoS (CVE-2024-52798)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","199","dependency","path-to-regexp contains a ReDoS (CVE-2024-52798)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","198","dependency","http-cache-semantics vulnerable to Regular Expression Denial of Service (CVE-2022-25881)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","197","dependency","http-cache-semantics vulnerable to Regular Expression Denial of Service (CVE-2022-25881)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","196","dependency","Elliptic Uses a Broken or Risky Cryptographic Algorithm (CVE-2020-28498)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","195","dependency","Improper Certificate Validation in node-sass (CVE-2020-24025)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","194","dependency","Arbitrary File Creation/Overwrite via insufficient symlink protection due to directory cache poisoning (CVE-2021-32803)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","193","dependency","body-parser vulnerable to denial of service when url encoding is enabled (CVE-2024-45590)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","192","dependency","body-parser vulnerable to denial of service when url encoding is enabled (CVE-2024-45590)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","191","dependency","express vulnerable to XSS via response.redirect() (CVE-2024-43796)","low","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","190","dependency","express vulnerable to XSS via response.redirect() (CVE-2024-43796)","low","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","189","dependency","ini before 1.3.6 vulnerable to Prototype Pollution via ini.parse (CVE-2020-7788)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","188","dependency","Arbitrary File Creation/Overwrite via insufficient symlink protection due to directory cache poisoning using symbolic links (CVE-2021-37712)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","187","dependency","Prototype Pollution in handlebars (GHSA-q42p-pg8m-cqh6)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","186","dependency","Prototype Pollution in handlebars (GHSA-q42p-pg8m-cqh6)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","185","dependency","Arbitrary Code Execution in handlebars (GHSA-q2c6-c6pm-g3gh)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","184","dependency","Arbitrary Code Execution in handlebars (GHSA-q2c6-c6pm-g3gh)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","183","dependency","cookie accepts cookie name, path, and domain with out of bounds characters (CVE-2024-47764)","low","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","182","dependency","cookie accepts cookie name, path, and domain with out of bounds characters (CVE-2024-47764)","low","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","181","dependency","Got allows a redirect to a UNIX socket (CVE-2022-33987)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","180","dependency","Got allows a redirect to a UNIX socket (CVE-2022-33987)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","179","dependency","yargs-parser Vulnerable to Prototype Pollution (CVE-2020-7608)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","178","dependency","yargs-parser Vulnerable to Prototype Pollution (CVE-2020-7608)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","177","dependency","Type confusion in mpath (CVE-2021-23438)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","176","dependency","Type confusion in mpath (CVE-2021-23438)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","175","dependency","Server-Side Request Forgery in Request (CVE-2023-28155)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","174","dependency","Server-Side Request Forgery in Request (CVE-2023-28155)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","173","dependency","Server-Side Request Forgery in Request (CVE-2023-28155)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","172","dependency","Prototype Pollution in lodash (CVE-2020-8203)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","171","dependency","Prototype Pollution in lodash (CVE-2020-8203)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","170","dependency","Denial of Service in mongodb (GHSA-mh5c-679w-hh4r)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","169","dependency","Denial of Service in mongodb (GHSA-mh5c-679w-hh4r)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","168","dependency","Mongoose search injection vulnerability (CVE-2024-53900)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","167","dependency","Mongoose search injection vulnerability (CVE-2024-53900)","high","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","166","dependency","send vulnerable to template injection that can lead to XSS (CVE-2024-43799)","low","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","165","dependency","send vulnerable to template injection that can lead to XSS (CVE-2024-43799)","low","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
"ContosoAir-Demo","ContosoAir-tc","50f8d6c7-95ea-41f6-b171-d3b95dfe9a6b","164","dependency","Potential XSS vulnerability in jQuery (CVE-2020-11023)","medium","active","Advanced Security Dependency Scanning","2025-06-16T15:13:22.9228226Z","2025-06-16T15:13:22.9228226Z","2025-06-16T15:05:04Z","refs/heads/master",
